id,invoice_id,line_no,sub_no,raw_label_part,action1,action2,action3,target,position1,position2,position3,position4,position5,raw_label,unit_price,quantity,amount,other,set_name,is_cancelled,confidence_score,extraction_method,notes,created_at,updated_at
4193,24042671-1,1,1,ガードゴム取付・加工 鳥居 表裏反転,取付,加工,,ガードゴム,,,,,,鳥居ガードゴム表裏反転取付加工,32000.0,1.0,32000.0,鳥居 表裏反転,,False,,,,2025/10/22,2025/10/22
4194,24042671-1,2,1,アルミガード鈑金・貼付・加工 鳥居左右 破損部分 アルミ板,鈑金,貼付,加工,アルミガード,,,,,,鳥居左右アルミガード版破損部分鈑金アルミ板貼付加工,18000.0,1.0,18000.0,鳥居左右 破損部分 アルミ板,,False,,,,2025/10/22,2025/10/22
4195,24042671-1,3,1,鳥居脱着 板張り,脱着,,,鳥居,,,,,,鳥居板張り脱着・下側2枚アピトン板張替加工,38000.0,1.0,38000.0,板張り,鳥居整備,False,,,,2025/10/22,2025/10/22
4196,24042671-1,3,2,アピトン板張替・加工 下側 2枚,張替,加工,,アピトン板,,,,,,鳥居板張り脱着・下側2枚アピトン板張替加工,38000.0,1.0,38000.0,下側 2枚,鳥居整備,False,,,,2025/10/22,2025/10/22
4197,24042671-1,5,1,床板 1枚,,,,床板,,,,,,床板1枚・アルミ板1枚・ショートパーツ,28000.0,1.0,28000.0,1枚,床板整備,False,,,,2025/10/22,2025/10/22
4198,24042671-1,5,2,アルミ板 1枚,,,,アルミ板,,,,,,床板1枚・アルミ板1枚・ショートパーツ,28000.0,1.0,28000.0,1枚,床板整備,False,,,,2025/10/22,2025/10/22
4199,24042671-1,5,3,ショートパーツ,,,,ショートパーツ,,,,,,床板1枚・アルミ板1枚・ショートパーツ,28000.0,1.0,28000.0,,床板整備,False,,,,2025/10/22,2025/10/22
4200,24042672-1,1,1,左サイドガードステー切断・取替 製作加工,切断,取替,,サイドガードステー,左,,,,,左サイドガードステー切断・製作取替加工,28000.0,1.0,28000.0,製作加工,,False,,,,2025/10/22,2025/10/22
4201,24042672-1,2,1,左右サイドガード溶接 折損,溶接,,,サイドガード,左,右,,,,左右サイドガード折損溶接,18000.0,1.0,18000.0,折損,,False,,,,2025/10/22,2025/10/22
4202,24042672-1,3,1,後メンバー修正 曲がり,修正,,,メンバー,後,,,,,後ろメンバー曲がり修正,10000.0,1.0,10000.0,曲がり,,False,,,,2025/10/22,2025/10/22
4203,24042672-1,4,1,錆止め塗装,塗装,,,錆止め,,,,,,錆止め塗装,3500.0,1.0,3500.0,,,False,,,,2025/10/22,2025/10/22
4204,24042673-1,1,1,バルブ交換 リレー,交換,,,バルブ,,,,,,リレーバルブ交換・腐食ボルト切断取替加工・バルブ接触部分切断修正,10000.0,1.0,10000.0,リレー,バルブ整備,False,,,,2025/10/22,2025/10/22
4205,24042673-1,1,2,ボルト切断・取替 腐食加工,切断,取替,,ボルト,,,,,,リレーバルブ交換・腐食ボルト切断取替加工・バルブ接触部分切断修正,10000.0,1.0,10000.0,腐食加工,バルブ整備,False,,,,2025/10/22,2025/10/22
4206,24042673-1,1,3,バルブ切断・修正 接触部分,切断,修正,,バルブ,,,,,,リレーバルブ交換・腐食ボルト切断取替加工・バルブ接触部分切断修正,10000.0,1.0,10000.0,接触部分,バルブ整備,False,,,,2025/10/22,2025/10/22
4207,24042674-1,1,1,煽り溶接,溶接,,,煽り,,,,,,ボデー左右支柱6カ所煽りキャッチ固定溶接,64000.0,1.0,64000.0,,,False,,,,2025/10/22,2025/10/22
4208,24042675-1,1,1,リンギ切断・取外し,切断,取外し,,リンギ,,,,,,リンギ入れ切断取り外し,12000.0,1.0,12000.0,,,False,,,,2025/10/22,2025/10/22
4209,24042675-1,2,1,左バンパーステイ補強・取付・加工 腐食部分,補強,取付,加工,バンパーステイ,左,,,,,左リヤバンパーステイ腐食部分補強取付加工,22000.0,1.0,22000.0,腐食部分,,False,,,,2025/10/22,2025/10/22
4210,24042676-1,1,1,ボルト取外し,取外し,,,ボルト,,,,,,マニュホルド折れ込みボルト取り外しねじ穴製作,18000.0,1.0,18000.0,,エンジン関連作業,False,,,,2025/10/22,2025/10/22
4211,24042676-1,1,2,製作,製作,,,,,,,,,マニュホルド折れ込みボルト取り外しねじ穴製作,18000.0,1.0,18000.0,,エンジン関連作業,False,,,,2025/10/22,2025/10/22
4212,24042677-1,1,1,左ナンバープレートステイ修正・溶接,修正,溶接,,ナンバープレートステイ,左,,,,,左ナンバープレートステイ修正折損溶接・リブ制作取付溶接,20000.0,1.0,20000.0,,その他部品作業,False,,,,2025/10/22,2025/10/22
4213,24042677-1,1,2,リブ制作・取付・溶接,制作,取付,溶接,リブ,,,,,,左ナンバープレートステイ修正折損溶接・リブ制作取付溶接,20000.0,1.0,20000.0,,その他部品作業,False,,,,2025/10/22,2025/10/22
4214,24042678-1,1,1,右ドア修理,修理,,,ドア,右,,,,,右ドアー雨漏れ応急修理,10000.0,1.0,10000.0,,,False,,,,2025/10/22,2025/10/22
4215,24042679-1,1,1,ウィング蝶番点検,点検,,,ウィング蝶番,,,,,,ウィング蝶番点検,5000.0,1.0,5000.0,,,False,,,,2025/10/22,2025/10/22
4216,24042679-1,1,2,蝶番点検 ウィング,点検,,,蝶番,,,,,,ウィング蝶番点検,5000.0,1.0,5000.0,ウィング,,False,,,,2025/10/22,2025/10/22
4217,24042680-1,1,1,右コーナーパネル脱着,脱着,,,コーナーパネル,右,,,,,右コーナーパネル脱着・フラッシャー脱着・ボルト折れ込み修理,8000.0,1.0,8000.0,,ボデー関連作業,False,,,,2025/10/22,2025/10/22
4218,24042680-1,1,2,フラッシャー脱着,脱着,,,フラッシャー,,,,,,右コーナーパネル脱着・フラッシャー脱着・ボルト折れ込み修理,8000.0,1.0,8000.0,,ボデー関連作業,False,,,,2025/10/22,2025/10/22
4219,24042680-1,1,3,ボルト修理,修理,,,ボルト,,,,,,右コーナーパネル脱着・フラッシャー脱着・ボルト折れ込み修理,8000.0,1.0,8000.0,,ボデー関連作業,False,,,,2025/10/22,2025/10/22
4220,24042680-1,2,1,右ドア脱着・修理,脱着,修理,,ドア,右,,,,,右ドアー脱着捻じれ修理・ヒンジ取替取り付け部分修正・右前ピラー引出し鈑金,42000.0,1.0,42000.0,,ドア関連作業,False,,,,2025/10/22,2025/10/22
4221,24042680-1,2,2,ヒンジ取替・修正,取替,修正,,ヒンジ,,,,,,右ドアー脱着捻じれ修理・ヒンジ取替取り付け部分修正・右前ピラー引出し鈑金,42000.0,1.0,42000.0,,ドア関連作業,False,,,,2025/10/22,2025/10/22
4222,24042680-1,2,3,右前ピラー引出し・鈑金,引出し,鈑金,,ピラー,右,前,,,,右ドアー脱着捻じれ修理・ヒンジ取替取り付け部分修正・右前ピラー引出し鈑金,42000.0,1.0,42000.0,,ドア関連作業,False,,,,2025/10/22,2025/10/22
4223,24042680-1,3,1,ストライカー交換,交換,,,ストライカー,,,,,,ストライカー交換・ボルト折れ込み修理・取り付け部分修正,8000.0,1.0,8000.0,,ドア関連作業,False,,,,2025/10/22,2025/10/22
4224,24042680-1,3,2,ボルト修理,修理,,,ボルト,,,,,,ストライカー交換・ボルト折れ込み修理・取り付け部分修正,8000.0,1.0,8000.0,,ドア関連作業,False,,,,2025/10/22,2025/10/22
4225,24042680-1,3,3,修正,修正,,,,,,,,,ストライカー交換・ボルト折れ込み修理・取り付け部分修正,8000.0,1.0,8000.0,,ドア関連作業,False,,,,2025/10/22,2025/10/22
4226,24042681-1,1,1,ルーフ脱着,脱着,,,ルーフ,,,,,,ルーフ速度灯脱着・コーキング処理・レンズ折損接着・雨漏れ点検修理,38000.0,1.0,38000.0,,その他部品作業,False,,,,2025/10/22,2025/10/22
4227,24042681-1,1,2,コーキング処理,コーキング処理,,,,,,,,,ルーフ速度灯脱着・コーキング処理・レンズ折損接着・雨漏れ点検修理,38000.0,1.0,38000.0,,その他部品作業,False,,,,2025/10/22,2025/10/22
4228,24042681-1,1,3,レンズ接着 折損,接着,,,レンズ,,,,,,ルーフ速度灯脱着・コーキング処理・レンズ折損接着・雨漏れ点検修理,38000.0,1.0,38000.0,折損,その他部品作業,False,,,,2025/10/22,2025/10/22
4229,24042681-1,1,4,点検・修理,点検,修理,,,,,,,,ルーフ速度灯脱着・コーキング処理・レンズ折損接着・雨漏れ点検修理,38000.0,1.0,38000.0,,その他部品作業,False,,,,2025/10/22,2025/10/22
4230,24042682-1,1,1,右ストリップゴム脱着・修正 ドアー,脱着,修正,,ストリップゴム,右,,,,,右ドアーストリップゴム脱着・修正,5000.0,1.0,5000.0,ドアー,,False,,,,2025/10/22,2025/10/22
4231,24042683-1,1,1,右ストリップゴム脱着・修正 ドアー,脱着,修正,,ストリップゴム,右,,,,,右ドアーストリップゴム脱着・修正,5000.0,1.0,5000.0,ドアー,,False,,,,2025/10/22,2025/10/22
4232,24042683-2,1,1,右ストリップゴム脱着・修正 ドアー,脱着,修正,,ストリップゴム,右,,,,,右ドアーストリップゴム脱着・修正,5000.0,1.0,5000.0,ドアー,,False,,,,2025/10/22,2025/10/22
4233,24042684-1,1,1,右ストリップゴム脱着・修正 ドアー,脱着,修正,,ストリップゴム,右,,,,,右ドアーストリップゴム脱着・修正,5000.0,1.0,5000.0,ドアー,,False,,,,2025/10/22,2025/10/22
4234,24042684-2,1,1,右ストリップゴム脱着・修正 ドアー,脱着,修正,,ストリップゴム,右,,,,,右ドアーストリップゴム脱着・修正,5000.0,1.0,5000.0,ドアー,,False,,,,2025/10/22,2025/10/22
4235,24042684-3,1,1,ウィング,,,,ウィング,,,,,,ウィング開閉作業,16000.0,1.0,16000.0,,,False,,,,2025/10/22,2025/10/22
4236,24042685-1,1,1,右コーナーパネル脱着,脱着,,,コーナーパネル,右,,,,,右コーナーパネル脱着・右ドアヒンジ２個取替取り付け部分修正,18000.0,1.0,18000.0,,ドア関連作業,False,,,,2025/10/22,2025/10/22
4237,24042685-1,1,2,右ヒンジ取替・修正,取替,修正,,ヒンジ,右,,,,,右コーナーパネル脱着・右ドアヒンジ２個取替取り付け部分修正,18000.0,1.0,18000.0,,ドア関連作業,False,,,,2025/10/22,2025/10/22
4238,24042685-1,2,1,右ドア内張り脱着,脱着,,,ドア内張り,右,,,,,右ドア内張脱着・パワーウィンドウスイッチ交換,4000.0,1.0,4000.0,,ドア関連作業,False,,,,2025/10/22,2025/10/22
4239,24042685-1,2,2,交換,交換,,,,,,,,,右ドア内張脱着・パワーウィンドウスイッチ交換,4000.0,1.0,4000.0,,ドア関連作業,False,,,,2025/10/22,2025/10/22
4240,24042686-1,1,1,ツイストロック修理,修理,,,ツイストロック,,,,,,ツイストロック応急修理,10000.0,1.0,10000.0,,,False,,,,2025/10/22,2025/10/22
4241,24042687-1,1,1,右煽りドアー修正・加工,修正,加工,,煽りドアー,右,,,,,右煽りドア破損部分修正アルミ板貼付加工,12000.0,1.0,12000.0,,,False,,,,2025/10/22,2025/10/22
4242,24042687-1,2,1,ショートパーツ アルミ板・コーキング・両面テープ・4ミリドリル・4ミリリベット,,,,ショートパーツ,,,,,,ショートパーツ（アルミ板・コーキング・両面テープ・4ミリドリル・4ミリリベット）,22000.0,1.0,22000.0,アルミ板・コーキング・両面テープ・4ミリドリル・4ミリリベット,,False,,,,2025/10/22,2025/10/22
4243,24042688-1,1,1,右煽りドアー脱着,脱着,,,煽りドアー,右,,,,,右煽りドア後ろコーナーカバー脱着・リベット打ち替え・キャッチ受け脱着鈑金,22000.0,1.0,22000.0,,その他部品作業,False,,,,2025/10/22,2025/10/22
4244,24042688-1,1,2,リベット,,,,リベット,,,,,,右煽りドア後ろコーナーカバー脱着・リベット打ち替え・キャッチ受け脱着鈑金,22000.0,1.0,22000.0,,その他部品作業,False,,,,2025/10/22,2025/10/22
4245,24042688-1,1,3,キャッチ受け脱着・鈑金,脱着,鈑金,,キャッチ受け,,,,,,右煽りドア後ろコーナーカバー脱着・リベット打ち替え・キャッチ受け脱着鈑金,22000.0,1.0,22000.0,,その他部品作業,False,,,,2025/10/22,2025/10/22
4246,24042689-1,1,1,左ブラケット修正・溶接 シートデッキ亀裂,修正,溶接,,ブラケット,左,,,,,シートデッキ左ブラケット修正亀裂溶接・補強製作取付加工,38000.0,1.0,38000.0,シートデッキ亀裂,ブラケット整備,False,,,,2025/10/22,2025/10/22
4247,24042689-1,1,2,製作・取付・加工 補強,製作,取付,加工,,,,,,,シートデッキ左ブラケット修正亀裂溶接・補強製作取付加工,38000.0,1.0,38000.0,補強,ブラケット整備,False,,,,2025/10/22,2025/10/22
4248,24042690-1,1,1,左ブラケット修正・溶接,修正,溶接,,ブラケット,左,,,,,シートデッキ左ブラケット修正亀裂溶接・補強製作取付加工,42000.0,1.0,42000.0,,その他部品作業,False,,,,2025/10/22,2025/10/22
4249,24042690-1,1,2,製作・取付・加工 補強,製作,取付,加工,,,,,,,シートデッキ左ブラケット修正亀裂溶接・補強製作取付加工,42000.0,1.0,42000.0,補強,その他部品作業,False,,,,2025/10/22,2025/10/22
4250,24042691-1,1,1,床板脱着・加工,脱着,加工,,床板,,,,,,床板脱着加工・コネクタージョイント交換・コネクター折れ込み修理,38000.0,1.0,38000.0,,その他部品作業,False,,,,2025/10/22,2025/10/22
4251,24042691-1,1,2,交換,交換,,,,,,,,,床板脱着加工・コネクタージョイント交換・コネクター折れ込み修理,38000.0,1.0,38000.0,,その他部品作業,False,,,,2025/10/22,2025/10/22
4252,24042691-1,1,3,修理,修理,,,,,,,,,床板脱着加工・コネクタージョイント交換・コネクター折れ込み修理,38000.0,1.0,38000.0,,その他部品作業,False,,,,2025/10/22,2025/10/22
4253,24042691-2,1,1,左前煽りドアー修理 前側,修理,,,煽りドアー,左,前,,,,左前煽りドア前側修理・コーナーポスト取替加工・キャッチ受け脱着付替え加工・コーキング処理,42000.0,1.0,42000.0,前側,その他部品作業,False,,,,2025/10/22,2025/10/22
4254,24042691-2,1,2,取替・加工 コーナーポスト,取替,加工,,,,,,,,左前煽りドア前側修理・コーナーポスト取替加工・キャッチ受け脱着付替え加工・コーキング処理,42000.0,1.0,42000.0,コーナーポスト,その他部品作業,False,,,,2025/10/22,2025/10/22
4255,24042691-2,1,3,キャッチ受け脱着・付替え・加工,脱着,付替え,加工,キャッチ受け,,,,,,左前煽りドア前側修理・コーナーポスト取替加工・キャッチ受け脱着付替え加工・コーキング処理,42000.0,1.0,42000.0,,その他部品作業,False,,,,2025/10/22,2025/10/22
4256,24042691-2,1,4,コーキング処理 処理,コーキング処理,,,,,,,,,左前煽りドア前側修理・コーナーポスト取替加工・キャッチ受け脱着付替え加工・コーキング処理,42000.0,1.0,42000.0,処理,その他部品作業,False,,,,2025/10/22,2025/10/22
4257,24042692-1,1,1,左スケット点検・調整 ウィング・前後,点検,調整,,スケット,左,,,,,左ウィング前後スケット点検及び調整,10000.0,1.0,10000.0,ウィング・前後,,False,,,,2025/10/22,2025/10/22
4258,24042693-1,1,1,右アーチゴム取替,取替,,,アーチゴム,右,,,,,右アーチゴム取替,6000.0,1.0,6000.0,,,False,,,,2025/10/22,2025/10/22
4259,24042694-1,1,1,左右反射板取替 大型,取替,,,反射板,左,右,,,,左右大型反射板取替・ステー曲がり直し・ボルト切断取替,10000.0,1.0,10000.0,大型,その他部品作業,False,,,,2025/10/22,2025/10/22
4260,24042694-1,1,2,ステー曲がり直し,曲がり直し,,,ステー,,,,,,左右大型反射板取替・ステー曲がり直し・ボルト切断取替,10000.0,1.0,10000.0,,その他部品作業,False,,,,2025/10/22,2025/10/22
4261,24042694-1,1,3,ボルト切断・取替,切断,取替,,ボルト,,,,,,左右大型反射板取替・ステー曲がり直し・ボルト切断取替,10000.0,1.0,10000.0,,その他部品作業,False,,,,2025/10/22,2025/10/22
4262,24042695-1,1,1,ライニング張替 4枚,張替,,,ライニング,,,,,,ライニング張替4枚,5000.0,1.0,5000.0,4枚,,False,,,,2025/10/22,2025/10/22
4263,24042696-1,1,1,左前蝶番ボルト取付・加工 煽りドア,取付,加工,,蝶番ボルト,左,前,,,,左前煽りドア蝶番ボルト取付加工,6000.0,1.0,6000.0,煽りドア,,False,,,,2025/10/22,2025/10/22
4264,24042697-1,1,1,右前ショックアブソーバー取替,取替,,,ショックアブソーバー,右,前,,,,右前ショックアブソーバー取替,3500.0,1.0,3500.0,,,False,,,,2025/10/22,2025/10/22
4265,24042698-1,1,1, 3.2㎜コの字曲げ材,,,,,,,,,,3.2㎜コの字曲げ材,37600.0,1.0,37600.0,3.2㎜コの字曲げ材,,False,,,,2025/10/22,2025/10/22
4266,24042698-1,2,1, 4.5㎜3面曲げ材,,,,,,,,,,4.5㎜3面曲げ材,36800.0,1.0,36800.0,4.5㎜3面曲げ材,,False,,,,2025/10/22,2025/10/22
4267,24042698-1,3,1,滑車 8個,,,,滑車,,,,,,滑車8個,22400.0,1.0,22400.0,8個,,False,,,,2025/10/22,2025/10/22
4268,24042698-1,4,1,アンカーボルト,,,,アンカーボルト,,,,,,アンカーボルト,2000.0,1.0,2000.0,,,False,,,,2025/10/22,2025/10/22
4269,24042699-1,1,1,右コーナーパネル脱着,脱着,,,コーナーパネル,右,,,,,右コーナーパネル脱着・右ドア蝶番取替・取り付け部曲がり直し・ストライカー交換・ドア捻じれ修正,22000.0,1.0,22000.0,,その他部品作業,False,,,,2025/10/22,2025/10/22
4270,24042699-1,1,2,右蝶番取替 ドア,取替,,,蝶番,右,,,,,右コーナーパネル脱着・右ドア蝶番取替・取り付け部曲がり直し・ストライカー交換・ドア捻じれ修正,22000.0,1.0,22000.0,ドア,その他部品作業,False,,,,2025/10/22,2025/10/22
4271,24042699-1,1,3,曲がり直し 取り付け部,曲がり直し,,,,,,,,,右コーナーパネル脱着・右ドア蝶番取替・取り付け部曲がり直し・ストライカー交換・ドア捻じれ修正,22000.0,1.0,22000.0,取り付け部,その他部品作業,False,,,,2025/10/22,2025/10/22
4272,24042699-1,1,4,ストライカー交換,交換,,,ストライカー,,,,,,右コーナーパネル脱着・右ドア蝶番取替・取り付け部曲がり直し・ストライカー交換・ドア捻じれ修正,22000.0,1.0,22000.0,,その他部品作業,False,,,,2025/10/22,2025/10/22
4273,24042699-1,1,5,ドア修正 捻じれ,修正,,,ドア,,,,,,右コーナーパネル脱着・右ドア蝶番取替・取り付け部曲がり直し・ストライカー交換・ドア捻じれ修正,22000.0,1.0,22000.0,捻じれ,その他部品作業,False,,,,2025/10/22,2025/10/22
4274,24042700-1,1,1,リアステップバンパー取替,取替,,,ステップバンパー,リア,,,,,リヤステップバンパー取替・左右フレーム取付穴加工・ステップ取付加工,25000.0,1.0,25000.0,,その他部品作業,False,,,,2025/10/22,2025/10/22
4275,24042700-1,1,2,左右フレーム取付・加工 穴,取付,加工,,フレーム,左,右,,,,リヤステップバンパー取替・左右フレーム取付穴加工・ステップ取付加工,25000.0,1.0,25000.0,穴,その他部品作業,False,,,,2025/10/22,2025/10/22
4276,24042700-1,1,3,ステップ取付・加工,取付,加工,,ステップ,,,,,,リヤステップバンパー取替・左右フレーム取付穴加工・ステップ取付加工,25000.0,1.0,25000.0,,その他部品作業,False,,,,2025/10/22,2025/10/22
4277,24042701-1,1,1,製作 エアークリーナー台車・ショートパーツ込み,製作,,,,,,,,,エアークリーナー台車製作（ショートパーツ込み）,38000.0,1.0,38000.0,エアークリーナー台車・ショートパーツ込み,,False,,,,2025/10/22,2025/10/22
4278,24042701-1,2,1,製作 車両下側部品用移動台車,製作,,,,,,,,,車両下側部品用移動台車製作,44000.0,1.0,44000.0,車両下側部品用移動台車,,False,,,,2025/10/22,2025/10/22
4279,24042701-1,3,1,ブロック穴開け,穴開け,,,ブロック,,,,,,ブロック穴開けアンカー取り付け作業,14400.0,1.0,14400.0,,その他部品作業,False,,,,2025/10/22,2025/10/22
4280,24042701-1,3,2,アンカーボルト取付・作業,取付,作業,,アンカーボルト,,,,,,ブロック穴開けアンカー取り付け作業,14400.0,1.0,14400.0,,その他部品作業,False,,,,2025/10/22,2025/10/22
4281,24042702-1,1,1,右前セイコーラック取替,取替,,,セイコーラック,右,前,,,,右前セイコーラック取替・嚙み込みボルト切断取替加工,8000.0,1.0,8000.0,,その他部品作業,False,,,,2025/10/22,2025/10/22
4282,24042702-1,1,2,ボルト切断・取替・加工 嚙み込み,切断,取替,加工,ボルト,,,,,,右前セイコーラック取替・嚙み込みボルト切断取替加工,8000.0,1.0,8000.0,嚙み込み,その他部品作業,False,,,,2025/10/22,2025/10/22
4283,24042716-1,1,1, 取消,,,,,,,,,,取消,0.0,0.0,0.0,取消,,False,,,,2025/10/22,2025/10/22
4284,24042717-1,1,1,右ストリップゴム脱着・修正 ドア,脱着,修正,,ストリップゴム,右,,,,,右ドアーストリップゴム脱着・修正,5000.0,1.0,5000.0,ドア,,False,,,,2025/10/22,2025/10/22
4285,24042718-1,1,1,左縞鋼板脱着 踊場,脱着,,,縞鋼板,左,,,,,躍場左縞鋼板脱着・ボルト折れ込み修理,12000.0,1.0,12000.0,踊場,縞鋼板整備,False,,,,2025/10/22,2025/10/22
4286,24042718-1,1,2,ボルト修理 折れ込み,修理,,,ボルト,,,,,,躍場左縞鋼板脱着・ボルト折れ込み修理,12000.0,1.0,12000.0,折れ込み,縞鋼板整備,False,,,,2025/10/22,2025/10/22
4287,24042718-1,2,1,左サイドガード脱着・溶接 折損,脱着,溶接,,サイドガード,左,,,,,左サイドガード脱着・折損溶接,15000.0,1.0,15000.0,折損,,False,,,,2025/10/22,2025/10/22
4288,24042718-1,3,1,左フェンダーブラケット脱着・修正・溶接 リア折損,脱着,修正,溶接,フェンダーブラケット,左,,,,,左リヤフェンダーブラケット脱着折損修正溶接,22000.0,1.0,22000.0,リア折損,,False,,,,2025/10/22,2025/10/22
4289,24042718-1,4,1,タンクバンド取替 燃料,取替,,,タンクバンド,,,,,,燃料タンクバンド取替・燃料タンク脱着・燃料入替,15000.0,1.0,15000.0,燃料,タンクバンド整備,False,,,,2025/10/22,2025/10/22
4290,24042718-1,4,2,燃料タンク脱着・入替,脱着,入替,,燃料タンク,,,,,,燃料タンクバンド取替・燃料タンク脱着・燃料入替,15000.0,1.0,15000.0,,タンクバンド整備,False,,,,2025/10/22,2025/10/22
4291,24042718-2,1,1, 取消,,,,,,,,,,取消,0.0,0.0,0.0,取消,,False,,,,2025/10/22,2025/10/22
4292,24052703-1,1,1,右ウェザーストリップゴム脱着,脱着,,,ウェザーストリップゴム,右,,,,,右ウェザーストリップゴム脱着・右ドアストッパーボルト折れ込み修理2本,18000.0,1.0,18000.0,,ウェザーストリップゴム整備,False,,,,2025/10/22,2025/10/22
4293,24052703-1,1,2,右ドアストッパーボルト修理 折れ込み2本,修理,,,ドアストッパーボルト,右,,,,,右ウェザーストリップゴム脱着・右ドアストッパーボルト折れ込み修理2本,18000.0,1.0,18000.0,折れ込み2本,ウェザーストリップゴム整備,False,,,,2025/10/22,2025/10/22
4294,24052704-1,1,1,フロント左右コンテナロックハンドル曲がり直し,曲がり直し,,,コンテナロックハンドル,フロント,左,右,,,フロント左右コンテナロックハンドル曲がり直し,16000.0,1.0,16000.0,,,False,,,,2025/10/22,2025/10/22
4295,24052704-1,2,1,リア左右コンテナロック分解・曲がり直し ロックヘッド,分解,曲がり直し,,コンテナロック,リア,左,右,,,リヤ左右コンテナロック分解ロックヘッド曲がり直し・スプリング取替加工,22000.0,1.0,22000.0,ロックヘッド,コンテナロック整備,False,,,,2025/10/22,2025/10/22
4296,24052704-1,2,2,スプリング取替・加工,取替,加工,,スプリング,,,,,,リヤ左右コンテナロック分解ロックヘッド曲がり直し・スプリング取替加工,22000.0,1.0,22000.0,,コンテナロック整備,False,,,,2025/10/22,2025/10/22
4297,24052705-1,1,1,ライニング張替 8枚,張替,,,ライニング,,,,,,ライニング張替8枚,9600.0,1.0,9600.0,8枚,,False,,,,2025/10/22,2025/10/22
4298,24052706-1,1,1,左サイドガード脱着・修正,脱着,修正,,サイドガード,左,,,,,左サイドガード脱着修正,8000.0,1.0,8000.0,,,False,,,,2025/10/22,2025/10/22
4299,24052707-1,1,1,リアショックアブソーバー取替 2本,取替,,,ショックアブソーバー,リア,,,,,リヤショックアブソーバー2本取替,18000.0,1.0,18000.0,2本,,False,,,,2025/10/22,2025/10/22
4300,24052708-1,1,1,フロントリッド修理 嚙み込み,修理,,,フロントリッド,,,,,,フロントリッド嚙み込み修理,5000.0,1.0,5000.0,嚙み込み,,False,,,,2025/10/22,2025/10/22
4301,24052709-1,1,1,ライニング張替 8枚,張替,,,ライニング,,,,,,ライニング張替8枚,12000.0,1.0,12000.0,8枚,,False,,,,2025/10/22,2025/10/22
4302,24052710-1,1,1,ライニング張替 6枚,張替,,,ライニング,,,,,,ライニング張替6枚,9600.0,1.0,9600.0,6枚,,False,,,,2025/10/22,2025/10/22
4303,24052711-1,1,1,左ミラーステー曲がり直し,曲がり直し,,,ミラーステー,左,,,,,左ミラーステー曲がり直し・サイドミラー・サイドアンダーミラー交換,7000.0,1.0,7000.0,,ミラー関連作業,False,,,,2025/10/22,2025/10/22
4304,24052711-1,1,2,サイドミラー交換,交換,,,サイドミラー,,,,,,左ミラーステー曲がり直し・サイドミラー・サイドアンダーミラー交換,7000.0,1.0,7000.0,,ミラー関連作業,False,,,,2025/10/22,2025/10/22
4305,24052711-1,1,3,サイドアンダーミラー交換,交換,,,サイドアンダーミラー,,,,,,左ミラーステー曲がり直し・サイドミラー・サイドアンダーミラー交換,7000.0,1.0,7000.0,,ミラー関連作業,False,,,,2025/10/22,2025/10/22
4306,24052712-1,1,1,左ミラーアーム脱着・修正,脱着,修正,,ミラーアーム,左,,,,,左ミラーアーム脱着修正・バックミラー脱着修正・サイドミラーステイ脱着修正,12000.0,1.0,12000.0,,ミラー関連作業,False,,,,2025/10/22,2025/10/22
4307,24052712-1,1,2,バックミラー脱着・修正,脱着,修正,,バックミラー,,,,,,左ミラーアーム脱着修正・バックミラー脱着修正・サイドミラーステイ脱着修正,12000.0,1.0,12000.0,,ミラー関連作業,False,,,,2025/10/22,2025/10/22
4308,24052712-1,1,3,ミラーステー脱着・修正,脱着,修正,,ミラーステー,,,,,,左ミラーアーム脱着修正・バックミラー脱着修正・サイドミラーステイ脱着修正,12000.0,1.0,12000.0,,ミラー関連作業,False,,,,2025/10/22,2025/10/22
4309,24052713-1,1,1,ライニング張替,張替,,,ライニング,,,,,,ライニング10枚張替え,16000.0,1.0,16000.0,,,False,,,,2025/10/22,2025/10/22
4310,24052719-1,1,1,左踊場縞鋼板脱着,脱着,,,踊場縞鋼板,左,,,,,躍場左縞鋼板脱着・ボルト折れ込み修理,12000.0,1.0,12000.0,,踊場・ステップ関連作業,False,,,,2025/10/22,2025/10/22
4311,24052719-1,1,2,ボルト修理,修理,,,ボルト,,,,,,躍場左縞鋼板脱着・ボルト折れ込み修理,12000.0,1.0,12000.0,,踊場・ステップ関連作業,False,,,,2025/10/22,2025/10/22
4312,24052719-1,2,1,左サイドガード脱着・溶接 折損,脱着,溶接,,サイドガード,左,,,,,左サイドガード脱着・折損溶接,15000.0,1.0,15000.0,折損,,False,,,,2025/10/22,2025/10/22
4313,24052719-1,3,1,左リアフェンダーブラケット脱着・修正・溶接 折損,脱着,修正,溶接,フェンダーブラケット,左,リア,,,,左リヤフェンダーブラケット脱着折損修正溶接,22000.0,1.0,22000.0,折損,,False,,,,2025/10/22,2025/10/22
4314,24052719-1,4,1,タンクバンド取替 燃料,取替,,,タンクバンド,,,,,,燃料タンクバンド取替・燃料タンク脱着・燃料入替,15000.0,1.0,15000.0,燃料,タンクバンド整備,False,,,,2025/10/22,2025/10/22
4315,24052719-1,4,2,燃料タンク脱着,脱着,,,燃料タンク,,,,,,燃料タンクバンド取替・燃料タンク脱着・燃料入替,15000.0,1.0,15000.0,,タンクバンド整備,False,,,,2025/10/22,2025/10/22
