id,invoice_id,line_no,sub_no,raw_label_part,action,target,unit_price,quantity,amount,is_cancelled,confidence_score,extraction_method,notes,created_at,updated_at,record_type,raw_label_full,set_name,other,is_latest
4144,23102376-1,1,2,ステー脱着曲がり直し,曲がり直し・脱着,ステー,,1,,false,0.90,自動変換,,,,set_child,左右リヤ泥除けゴム脱着切断付替え加工・ステー脱着曲がり直し,左右リヤ泥除けゴム脱着切断付替え加工 他（2点）,,true
4145,23102376-2,1,0,左右リヤ泥除けゴム脱着切断付替え加工 他（2点）,脱着,,10000,1,10000,false,0.90,自動変換,,,,set_parent,左右リヤ泥除けゴム脱着切断付替え加工・ステー脱着曲がり直し,左右リヤ泥除けゴム脱着切断付替え加工 他（2点）,,true
4146,23102376-2,1,1,左右リヤ泥除けゴム脱着切断付替え加工,付替・切断・加工・脱着,,,1,,false,0.90,自動変換,,,,set_child,左右リヤ泥除けゴム脱着切断付替え加工・ステー脱着曲がり直し,左右リヤ泥除けゴム脱着切断付替え加工 他（2点）,,true
4147,23102376-2,1,2,ステー脱着曲がり直し,曲がり直し・脱着,ステー,,1,,false,0.90,自動変換,,,,set_child,左右リヤ泥除けゴム脱着切断付替え加工・ステー脱着曲がり直し,左右リヤ泥除けゴム脱着切断付替え加工 他（2点）,,true
4148,23102377-1,1,1,左テールランプ応急修理,修理,,3000,1,3000,false,0.90,自動変換,,,,individual,左テールランプ応急修理,,,true
4149,23102378-1,1,1,スプリングシート4箇所亀裂溶接,溶接,,18000,1,18000,false,0.90,自動変換,,,,individual,スプリングシート4箇所亀裂溶接,,,true
4150,23102379-1,1,1,ライニング12枚張替,張替,,14400,1,14400,false,0.90,自動変換,,,,individual,ライニング12枚張替,,,true
4151,23102380-1,1,1,スプリングシート4箇所亀裂溶接,溶接,,18000,1,18000,false,0.90,自動変換,,,,individual,スプリングシート4箇所亀裂溶接,,,true
4152,23102380-2,1,1,スプリングシート4箇所亀裂溶接,溶接,,18000,1,18000,false,0.90,自動変換,,,,individual,スプリングシート4箇所亀裂溶接,,,true
4153,23102381-1,1,1,スプリングシート4箇所亀裂溶接,溶接,,18000,1,18000,false,0.90,自動変換,,,,individual,スプリングシート4箇所亀裂溶接,,,true
4154,23102381-1,2,1,ライニング4枚張替,張替,,4800,1,4800,false,0.90,自動変換,,,,individual,ライニング4枚張替,,,true
4155,23102381-2,1,1,スプリングシート4箇所亀裂溶接,溶接,,18000,1,18000,false,0.90,自動変換,,,,individual,スプリングシート4箇所亀裂溶接,,,true
4156,23102381-2,2,1,ライニング6枚張替,張替,,7200,1,7200,false,0.90,自動変換,,,,individual,ライニング6枚張替,,,true
4157,23102382-1,1,0,右サイドガード前ステー2本折損修正溶接 他（2点）,溶接,,18000,1,18000,false,0.90,自動変換,,,,set_parent,右サイドガード前ステー2本折損修正溶接・20Aパイプ切替加工溶接,右サイドガード前ステー2本折損修正溶接 他（2点）,,true
4158,23102382-1,1,1,右サイドガード前ステー2本折損修正溶接,修正・溶接,サイドガード・ステー,,1,,false,0.90,自動変換,,,,set_child,右サイドガード前ステー2本折損修正溶接・20Aパイプ切替加工溶接,右サイドガード前ステー2本折損修正溶接 他（2点）,,true
4159,23102382-1,1,2,20Aパイプ切替加工溶接,切替・加工・溶接,パイプ,,1,,false,0.90,自動変換,,,,set_child,右サイドガード前ステー2本折損修正溶接・20Aパイプ切替加工溶接,右サイドガード前ステー2本折損修正溶接 他（2点）,,true
4160,23102382-1,2,0,左サイドガード後コーナーパイプ2本製作切替加工溶接 他（3点）,溶接,,38000,1,38000,false,0.90,自動変換,,,,set_parent,左サイドガード後コーナーパイプ2本製作切替加工溶接・亀裂３ヶ所溶接・20Aパイプ切替加工溶接,左サイドガード後コーナーパイプ2本製作切替加工溶接 他（3点）,,true
4161,23102382-1,2,1,左サイドガード後コーナーパイプ2本製作切替加工溶接,切替・加工・溶接・製作,サイドガード・パイプ,,1,,false,0.90,自動変換,,,,set_child,左サイドガード後コーナーパイプ2本製作切替加工溶接・亀裂３ヶ所溶接・20Aパイプ切替加工溶接,左サイドガード後コーナーパイプ2本製作切替加工溶接 他（3点）,,true
4162,23102382-1,2,2,亀裂３ヶ所溶接,溶接,,,1,,false,0.90,自動変換,,,,set_child,左サイドガード後コーナーパイプ2本製作切替加工溶接・亀裂３ヶ所溶接・20Aパイプ切替加工溶接,左サイドガード後コーナーパイプ2本製作切替加工溶接 他（3点）,,true
4163,23102382-1,2,3,20Aパイプ切替加工溶接,切替・加工・溶接,パイプ,,1,,false,0.90,自動変換,,,,set_child,左サイドガード後コーナーパイプ2本製作切替加工溶接・亀裂３ヶ所溶接・20Aパイプ切替加工溶接,左サイドガード後コーナーパイプ2本製作切替加工溶接 他（3点）,,true
4164,23102382-1,3,1,20Aパイプ1本（UD在庫品),,パイプ,0,0,0,false,0.90,自動変換,,,,individual,20Aパイプ1本（UD在庫品),,,true
4165,23102383-1,1,1,ウィング蝶番点検グリスアップ,点検,,4000,1,4000,false,0.90,自動変換,,,,individual,ウィング蝶番点検グリスアップ,,,true
4166,23102383-1,2,1,床面フックボックス錆落とし2個,,,6000,1,6000,false,0.90,自動変換,,,,individual,床面フックボックス錆落とし2個,,,true
4167,23102383-1,3,1,リンギ入れ亀裂カット溶接2ヶ所,溶接,,10000,1,10000,false,0.90,自動変換,,,,individual,リンギ入れ亀裂カット溶接2ヶ所,,,true
4168,23102384-1,1,0,左スケット破損修理 他（2点）,修理,,18000,1,18000,false,0.90,自動変換,,,,set_parent,左スケット破損・分解応急修理,左スケット破損修理 他（2点）,,true
4169,23102384-1,1,1,左スケット破損修理,修理,,,1,,false,0.90,自動変換,,,,set_child,左スケット破損・分解応急修理,左スケット破損修理 他（2点）,,true
4170,23102384-1,1,2,分解応急修理,修理・分解,,,1,,false,0.90,自動変換,,,,set_child,左スケット破損・分解応急修理,左スケット破損修理 他（2点）,,true
4171,23102385-1,1,0,左右前ステンフェンダー脱着スケット2個調整 他（2点）,調整,,16000,1,16000,false,0.90,自動変換,,,,set_parent,左右前ステンフェンダー脱着スケット2個調整・後ろスケット2個調整,左右前ステンフェンダー脱着スケット2個調整 他（2点）,,true
4172,23102385-1,1,1,左右前ステンフェンダー脱着スケット2個調整,脱着・調整,,,1,,false,0.90,自動変換,,,,set_child,左右前ステンフェンダー脱着スケット2個調整・後ろスケット2個調整,左右前ステンフェンダー脱着スケット2個調整 他（2点）,,true
4173,23102385-1,1,2,後ろスケット2個調整,調整,,,1,,false,0.90,自動変換,,,,set_child,左右前ステンフェンダー脱着スケット2個調整・後ろスケット2個調整,左右前ステンフェンダー脱着スケット2個調整 他（2点）,,true
4174,23102386-1,1,0,左コーナーパネル脱着調整 他（3点）,調整,,10000,1,10000,false,0.90,自動変換,,,,set_parent,左コーナーパネル脱着・ドア蝶番2個交換・ドア建付け調整,左コーナーパネル脱着調整 他（3点）,,true
4175,23102386-1,1,1,左コーナーパネル脱着,脱着,コーナーパネル,,1,,false,0.90,自動変換,,,,set_child,左コーナーパネル脱着・ドア蝶番2個交換・ドア建付け調整,左コーナーパネル脱着調整 他（3点）,,true
4176,23102386-1,1,2,ドア蝶番2個交換,交換,ドア,,1,,false,0.90,自動変換,,,,set_child,左コーナーパネル脱着・ドア蝶番2個交換・ドア建付け調整,左コーナーパネル脱着調整 他（3点）,,true
4177,23102386-1,1,3,ドア建付け調整,調整,ドア,,1,,false,0.90,自動変換,,,,set_child,左コーナーパネル脱着・ドア蝶番2個交換・ドア建付け調整,左コーナーパネル脱着調整 他（3点）,,true
4178,23102386-1,2,0,左ストライカー交換 他（4点）,交換,,12000,1,12000,false,0.90,自動変換,,,,set_parent,左ストライカー交換・ドア内張脱着・ラッチ交換・サッシュ折損修正溶接,左ストライカー交換 他（4点）,,true
4179,23102386-1,2,1,左ストライカー交換,交換,,,1,,false,0.90,自動変換,,,,set_child,左ストライカー交換・ドア内張脱着・ラッチ交換・サッシュ折損修正溶接,左ストライカー交換 他（4点）,,true
4180,23102386-1,2,2,ドア内張脱着,脱着,ドア,,1,,false,0.90,自動変換,,,,set_child,左ストライカー交換・ドア内張脱着・ラッチ交換・サッシュ折損修正溶接,左ストライカー交換 他（4点）,,true
4181,23102386-1,2,3,ラッチ交換,交換,,,1,,false,0.90,自動変換,,,,set_child,左ストライカー交換・ドア内張脱着・ラッチ交換・サッシュ折損修正溶接,左ストライカー交換 他（4点）,,true
4182,23102386-1,2,4,サッシュ折損修正溶接,修正・溶接,,,1,,false,0.90,自動変換,,,,set_child,左ストライカー交換・ドア内張脱着・ラッチ交換・サッシュ折損修正溶接,左ストライカー交換 他（4点）,,true
4183,23102387-1,1,0,リヤ泥除けゴム4枚取替加工付替 他（2点）,付替,,14000,1,14000,false,0.90,自動変換,,,,set_parent,リヤ泥除けゴム4枚取替加工・化粧板脱着付替え,リヤ泥除けゴム4枚取替加工付替 他（2点）,,true
4184,23102387-1,1,1,リヤ泥除けゴム4枚取替加工,加工・取替,,,1,,false,0.90,自動変換,,,,set_child,リヤ泥除けゴム4枚取替加工・化粧板脱着付替え,リヤ泥除けゴム4枚取替加工付替 他（2点）,,true
4185,23102387-1,1,2,化粧板脱着付替え,付替・脱着,,,1,,false,0.90,自動変換,,,,set_child,リヤ泥除けゴム4枚取替加工・化粧板脱着付替え,リヤ泥除けゴム4枚取替加工付替 他（2点）,,true
4186,23102388-1,1,0,左前ウィングキャッチ切断取替加工塗装 他（2点）,塗装,,10000,1,10000,false,0.90,自動変換,,,,set_parent,左前ウィングキャッチ切断取替加工・塗装,左前ウィングキャッチ切断取替加工塗装 他（2点）,,true
4187,23102388-1,1,1,左前ウィングキャッチ切断取替加工,切断・加工・取替,,,1,,false,0.90,自動変換,,,,set_child,左前ウィングキャッチ切断取替加工・塗装,左前ウィングキャッチ切断取替加工塗装 他（2点）,,true
4188,23102388-1,1,2,塗装,塗装,,,1,,false,0.90,自動変換,,,,set_child,左前ウィングキャッチ切断取替加工・塗装,左前ウィングキャッチ切断取替加工塗装 他（2点）,,true
4189,23102389-1,1,1,左右エプロンゴム取付,取付,,4000,1,4000,false,0.90,自動変換,,,,individual,左右エプロンゴム取付,,,true
4190,23102390-1,1,1,リヤキャブショック左右交換,交換,,18000,1,18000,false,0.90,自動変換,,,,individual,リヤキャブショック左右交換,,,true
4191,23102391-1,1,0,左サイドミラー交換付替 他（2点）,付替,,5000,1,5000,false,0.90,自動変換,,,,set_parent,左サイドミラー交換・バックカメラ付替え加工,左サイドミラー交換付替 他（2点）,,true
4192,23102391-1,1,1,左サイドミラー交換,交換,サイドミラー,,1,,false,0.90,自動変換,,,,set_child,左サイドミラー交換・バックカメラ付替え加工,左サイドミラー交換付替 他（2点）,,true
4193,23102391-1,1,2,バックカメラ付替え加工,付替・加工,,,1,,false,0.90,自動変換,,,,set_child,左サイドミラー交換・バックカメラ付替え加工,左サイドミラー交換付替 他（2点）,,true
4194,23102392-1,1,1,スプリングシート4箇所亀裂溶接,溶接,,18000,1,18000,false,0.90,自動変換,,,,individual,スプリングシート4箇所亀裂溶接,,,true
4195,23102393-1,1,1,右ウィングセンターステー脱着曲がり直し,曲がり直し・脱着,ステー,9000,1,9000,false,0.90,自動変換,,,,individual,右ウィングセンターステー脱着曲がり直し,,,true
4196,23102394-1,1,0,ドライバーシート脱着分解清掃 他（3点）,清掃,,5000,1,5000,false,0.90,自動変換,,,,set_parent,ドライバーシート脱着分解・サスペンション交換・清掃,ドライバーシート脱着分解清掃 他（3点）,,true
4197,23102394-1,1,1,ドライバーシート脱着分解,分解・脱着,,,1,,false,0.90,自動変換,,,,set_child,ドライバーシート脱着分解・サスペンション交換・清掃,ドライバーシート脱着分解清掃 他（3点）,,true
4198,23102394-1,1,2,サスペンション交換,交換,,,1,,false,0.90,自動変換,,,,set_child,ドライバーシート脱着分解・サスペンション交換・清掃,ドライバーシート脱着分解清掃 他（3点）,,true
4199,23102394-1,1,3,清掃,清掃,,,1,,false,0.90,自動変換,,,,set_child,ドライバーシート脱着分解・サスペンション交換・清掃,ドライバーシート脱着分解清掃 他（3点）,,true
4200,23102395-1,1,1,コンテナロックリターンスプリング取付,取付,,1000,1,1000,false,0.90,自動変換,,,,individual,コンテナロックリターンスプリング取付,,,true
4201,23102396-1,1,1,フロントキャブショック左右交換,交換,,6000,1,6000,false,0.90,自動変換,,,,individual,フロントキャブショック左右交換,,,true
4202,23102397-1,1,1,右リヤフェンダーアーチゴム留め金具制作取付,取付,,10000,1,10000,false,0.90,自動変換,,,,individual,右リヤフェンダーアーチゴム留め金具制作取付,,,true
4203,23102398-1,1,1,バンパー交換一式,交換,,50000,1,50000,false,0.90,自動変換,,,,individual,バンパー交換一式,,,true
4204,23102399-1,1,0,左サイドガード脱着 他（2点）,脱着,,12000,1,12000,false,0.90,自動変換,,,,set_parent,左サイドガード脱着・燃料タンク脱着,左サイドガード脱着 他（2点）,,true
4205,23102399-1,1,1,左サイドガード脱着,脱着,サイドガード,,1,,false,0.90,自動変換,,,,set_child,左サイドガード脱着・燃料タンク脱着,左サイドガード脱着 他（2点）,,true
4206,23102399-1,1,2,燃料タンク脱着,脱着,燃料タンク,,1,,false,0.90,自動変換,,,,set_child,左サイドガード脱着・燃料タンク脱着,左サイドガード脱着 他（2点）,,true
4207,23102400-1,1,0,フロントバンパー交換 他（5点）,交換,,28000,1,28000,false,0.90,自動変換,,,,set_parent,フロントバンパー・インナーバンパー・左ヘッドライト・左フォグランプ・左フィニシャー交換,フロントバンパー交換 他（5点）,,true
4208,23102400-1,1,1,フロントバンパー交換,交換,フロントバンパー,,1,,false,0.90,自動変換,,,,set_child,フロントバンパー・インナーバンパー・左ヘッドライト・左フォグランプ・左フィニシャー交換,フロントバンパー交換 他（5点）,,true
4209,23102400-1,1,2,インナーバンパー交換,交換,インナーバンパー,,1,,false,0.90,自動変換,,,,set_child,フロントバンパー・インナーバンパー・左ヘッドライト・左フォグランプ・左フィニシャー交換,フロントバンパー交換 他（5点）,,true
4210,23102400-1,1,3,左ヘッドライト交換,交換,ヘッドライト,,1,,false,0.90,自動変換,,,,set_child,フロントバンパー・インナーバンパー・左ヘッドライト・左フォグランプ・左フィニシャー交換,フロントバンパー交換 他（5点）,,true
4211,23102400-1,1,4,左フォグランプ交換,交換,,,1,,false,0.90,自動変換,,,,set_child,フロントバンパー・インナーバンパー・左ヘッドライト・左フォグランプ・左フィニシャー交換,フロントバンパー交換 他（5点）,,true
4212,23102400-1,1,5,左フィニシャー交換,交換,,,1,,false,0.90,自動変換,,,,set_child,フロントバンパー・インナーバンパー・左ヘッドライト・左フォグランプ・左フィニシャー交換,フロントバンパー交換 他（5点）,,true
4213,23102400-1,2,1,左コーナーパネルカバー取付,カバー・取付,コーナーパネル,1500,1,1500,false,0.90,自動変換,,,,individual,左コーナーパネルカバー取付,,,true
4214,23102400-1,3,1,左右ファーストステップブラケット脱着修正,修正・脱着,ファーストステップ・ブラケット,12000,1,12000,false,0.90,自動変換,,,,individual,左右ファーストステップブラケット脱着修正,,,true
4215,23102400-2,1,0,フロントバンパー交換 他（5点）,交換,,28000,1,28000,false,0.90,自動変換,,,,set_parent,フロントバンパー・インナーバンパー・左ヘッドライト・左フォグランプ・左フィニシャー交換,フロントバンパー交換 他（5点）,,true
4216,23102400-2,1,1,フロントバンパー交換,交換,フロントバンパー,,1,,false,0.90,自動変換,,,,set_child,フロントバンパー・インナーバンパー・左ヘッドライト・左フォグランプ・左フィニシャー交換,フロントバンパー交換 他（5点）,,true
4217,23102400-2,1,2,インナーバンパー交換,交換,インナーバンパー,,1,,false,0.90,自動変換,,,,set_child,フロントバンパー・インナーバンパー・左ヘッドライト・左フォグランプ・左フィニシャー交換,フロントバンパー交換 他（5点）,,true
4218,23102400-2,1,3,左ヘッドライト交換,交換,ヘッドライト,,1,,false,0.90,自動変換,,,,set_child,フロントバンパー・インナーバンパー・左ヘッドライト・左フォグランプ・左フィニシャー交換,フロントバンパー交換 他（5点）,,true
4219,23102400-2,1,4,左フォグランプ交換,交換,,,1,,false,0.90,自動変換,,,,set_child,フロントバンパー・インナーバンパー・左ヘッドライト・左フォグランプ・左フィニシャー交換,フロントバンパー交換 他（5点）,,true
4220,23102400-2,1,5,左フィニシャー交換,交換,,,1,,false,0.90,自動変換,,,,set_child,フロントバンパー・インナーバンパー・左ヘッドライト・左フォグランプ・左フィニシャー交換,フロントバンパー交換 他（5点）,,true
4221,23102400-2,2,1,左コーナーパネルカバー取付,カバー・取付,コーナーパネル,1500,1,1500,false,0.90,自動変換,,,,individual,左コーナーパネルカバー取付,,,true
4222,23102400-2,3,1,左右ファーストステップブラケット脱着修正,修正・脱着,ファーストステップ・ブラケット,12000,1,12000,false,0.90,自動変換,,,,individual,左右ファーストステップブラケット脱着修正,,,true
4223,23102400-2,4,0,サイドガード脱着 他（2点）,脱着,,12000,1,12000,false,0.90,自動変換,,,,set_parent,サイドガード脱着・燃料タンク脱着,サイドガード脱着 他（2点）,,true
4224,23102400-2,4,1,サイドガード脱着,脱着,サイドガード,,1,,false,0.90,自動変換,,,,set_child,サイドガード脱着・燃料タンク脱着,サイドガード脱着 他（2点）,,true
4225,23102400-2,4,2,燃料タンク脱着,脱着,燃料タンク,,1,,false,0.90,自動変換,,,,set_child,サイドガード脱着・燃料タンク脱着,サイドガード脱着 他（2点）,,true
4226,23102607-1,1,0,左右泥除けゴム作成加工 他（2点）,加工,,10000,1,10000,false,0.90,自動変換,,,,set_parent,左右泥除けゴム作成・取替加工,左右泥除けゴム作成加工 他（2点）,,true
4227,23102607-1,1,1,左右泥除けゴム作成加工,加工,,,1,,false,0.90,自動変換,,,,set_child,左右泥除けゴム作成・取替加工,左右泥除けゴム作成加工 他（2点）,,true
4228,23102607-1,1,2,取替加工,加工・取替,,,1,,false,0.90,自動変換,,,,set_child,左右泥除けゴム作成・取替加工,左右泥除けゴム作成加工 他（2点）,,true
4229,23102607-2,1,1,取消,,,0,1,0,false,0.90,自動変換,,,,individual,取消,,,true
4230,23112401-1,1,1,左右床板枠修正ビス止め加工,修正・加工,,18000,1,18000,false,0.90,自動変換,,,,individual,左右床板枠修正ビス止め加工,,,true
4231,23112401-1,2,1,右ウィング中板脱着ガイドレール破損部分応急切断,切断・脱着,,5000,1,5000,false,0.90,自動変換,,,,individual,右ウィング中板脱着ガイドレール破損部分応急切断,,,true
4232,23112402-1,1,1,プラットホーム点検ブッシュ取替加工,加工・取替・点検,,7000,1,7000,false,0.90,自動変換,,,,individual,プラットホーム点検ブッシュ取替加工,,,true
4233,23112403-1,1,1,左右サイドガード突っ張りステー8カ所リブ入れ溶接,溶接,サイドガード・ステー,28000,1,28000,false,0.90,自動変換,,,,individual,左右サイドガード突っ張りステー8カ所リブ入れ溶接,,,true
4234,23112403-1,2,1,左右サイドガード折損修正溶接5カ所,修正・溶接,サイドガード,15000,1,15000,false,0.90,自動変換,,,,individual,左右サイドガード折損修正溶接5カ所,,,true
4235,23112403-1,3,1,塗装,塗装,,2500,1,2500,false,0.90,自動変換,,,,individual,塗装,,,true
4236,23112403-1,4,1,4×50フラットバー（UD在庫）材料,,,0,0,0,false,0.90,自動変換,,,,individual,4×50フラットバー（UD在庫）材料,,,true
4237,23112404-1,1,0,キャリーラック取替加工清掃 他（2点）,清掃,,8000,1,8000,false,0.90,自動変換,,,,set_parent,キャリーラック取替加工・清掃,キャリーラック取替加工清掃 他（2点）,,true
4238,23112404-1,1,1,キャリーラック取替加工,加工・取替,,,1,,false,0.90,自動変換,,,,set_child,キャリーラック取替加工・清掃,キャリーラック取替加工清掃 他（2点）,,true
4239,23112404-1,1,2,清掃,清掃,,,1,,false,0.90,自動変換,,,,set_child,キャリーラック取替加工・清掃,キャリーラック取替加工清掃 他（2点）,,true
4240,23112404-1,2,1,4×50フラットバー4本（UD在庫）材料,,,0,0,0,false,0.90,自動変換,,,,individual,4×50フラットバー4本（UD在庫）材料,,,true
4241,23112405-1,1,0,煽りドア6枚コーナーブロックリベット打ち替え加工 他（4点）,加工,,160000,1,160000,false,0.90,自動変換,,,,set_parent,煽りドア6枚コーナーブロックリベット打ち替え加工・脱着修正4本・補強取付加工2本・キャッチ受け脱着曲がり直し4枚,煽りドア6枚コーナーブロックリベット打ち替え加工 他（4点）,,true
4242,23112405-1,1,1,煽りドア6枚コーナーブロックリベット打ち替え加工,加工,ドア,,1,,false,0.90,自動変換,,,,set_child,煽りドア6枚コーナーブロックリベット打ち替え加工・脱着修正4本・補強取付加工2本・キャッチ受け脱着曲がり直し4枚,煽りドア6枚コーナーブロックリベット打ち替え加工 他（4点）,,true
4243,23112405-1,1,2,脱着修正4本,修正・脱着,,,1,,false,0.90,自動変換,,,,set_child,煽りドア6枚コーナーブロックリベット打ち替え加工・脱着修正4本・補強取付加工2本・キャッチ受け脱着曲がり直し4枚,煽りドア6枚コーナーブロックリベット打ち替え加工 他（4点）,,true
4244,23112405-1,1,3,補強取付加工2本,加工・取付,,,1,,false,0.90,自動変換,,,,set_child,煽りドア6枚コーナーブロックリベット打ち替え加工・脱着修正4本・補強取付加工2本・キャッチ受け脱着曲がり直し4枚,煽りドア6枚コーナーブロックリベット打ち替え加工 他（4点）,,true
4245,23112405-1,1,4,キャッチ受け脱着曲がり直し4枚,曲がり直し・脱着,,,1,,false,0.90,自動変換,,,,set_child,煽りドア6枚コーナーブロックリベット打ち替え加工・脱着修正4本・補強取付加工2本・キャッチ受け脱着曲がり直し4枚,煽りドア6枚コーナーブロックリベット打ち替え加工 他（4点）,,true
4246,23112405-1,2,1,紛失キャッチ受け取り付け加工,加工,,32000,1,32000,false,0.90,自動変換,,,,individual,紛失キャッチ受け取り付け加工,,,true
4247,23112406-1,1,1,右コボレーンリベット打ち替え,,,1000,1,1000,false,0.90,自動変換,,,,individual,右コボレーンリベット打ち替え,,,true
4248,23112407-1,1,1,燃料タンクキャップ固定加工,加工,燃料タンク,2400,1,2400,false,0.90,自動変換,,,,individual,燃料タンクキャップ固定加工,,,true
4249,23112408-1,1,1,フレーム間メンバー亀裂リブ制作取付加工10ヶ所,加工・取付,,68000,1,68000,false,0.90,自動変換,,,,individual,フレーム間メンバー亀裂リブ制作取付加工10ヶ所,,,true
4250,23112408-1,2,1,左右ケーブル脱着,脱着,,6000,1,6000,false,0.90,自動変換,,,,individual,左右ケーブル脱着,,,true
4251,23112408-1,3,1,右フレーム亀裂溶接,溶接,,3500,1,3500,false,0.90,自動変換,,,,individual,右フレーム亀裂溶接,,,true
4252,23112408-1,4,1,バックランプ交換,交換,,500,1,500,false,0.90,自動変換,,,,individual,バックランプ交換,,,true
4253,23112408-1,5,1,錆止め塗料,錆止め,,3000,1,3000,false,0.90,自動変換,,,,individual,錆止め塗料,,,true
4254,23112409-1,1,1,右センタースロットル分解取替,分解・取替,,12000,1,12000,false,0.90,自動変換,,,,individual,右センタースロットル分解取替,,,true
4255,23112409-1,2,1,左ウィングキャッチ1個交換,交換,,2000,1,2000,false,0.90,自動変換,,,,individual,左ウィングキャッチ1個交換,,,true
4256,23112409-1,3,1,左煽りキャッチ1個交換,交換,,2000,1,2000,false,0.90,自動変換,,,,individual,左煽りキャッチ1個交換,,,true
4257,23112409-1,4,1,キャッチ受けボルト取替,取替,,2500,1,2500,false,0.90,自動変換,,,,individual,キャッチ受けボルト取替,,,true
4258,23112410-1,1,0,リヤ反射板左右取替加工曲がり直し 他（2点）,曲がり直し,,8000,1,8000,false,0.90,自動変換,,,,set_parent,リヤ反射板左右取替加工・ステー曲がり直し,リヤ反射板左右取替加工曲がり直し 他（2点）,,true
4259,23112410-1,1,1,リヤ反射板左右取替加工,加工・取替,,,1,,false,0.90,自動変換,,,,set_child,リヤ反射板左右取替加工・ステー曲がり直し,リヤ反射板左右取替加工曲がり直し 他（2点）,,true
4260,23112410-1,1,2,ステー曲がり直し,曲がり直し,ステー,,1,,false,0.90,自動変換,,,,set_child,リヤ反射板左右取替加工・ステー曲がり直し,リヤ反射板左右取替加工曲がり直し 他（2点）,,true
4261,23112410-1,2,1,右テールランプレンズ交換,交換,,500,1,500,false,0.90,自動変換,,,,individual,右テールランプレンズ交換,,,true
4262,23112411-1,1,1,スルーシャフトメクラキャップ修正,修正,,1000,1,1000,false,0.90,自動変換,,,,individual,スルーシャフトメクラキャップ修正,,,true
4263,23112412-1,1,1,左前後セイコーラック取替加工,加工・取替,,15000,1,15000,false,0.90,自動変換,,,,individual,左前後セイコーラック取替加工,,,true
4264,23112413-1,1,0,UDPCマフラーカバー脱着 他（2点）,脱着,,10000,1,10000,false,0.90,自動変換,,,,set_parent,UDPCマフラーカバー脱着・インナーステー脱着ボルト折れ込み取り換え修理,UDPCマフラーカバー脱着 他（2点）,,true
4265,23112413-1,1,1,UDPCマフラーカバー脱着,カバー・脱着,マフラーカバー,,1,,false,0.90,自動変換,,,,set_child,UDPCマフラーカバー脱着・インナーステー脱着ボルト折れ込み取り換え修理,UDPCマフラーカバー脱着 他（2点）,,true
4266,23112413-1,1,2,インナーステー脱着ボルト折れ込み取り換え修理,修理・脱着,ステー,,1,,false,0.90,自動変換,,,,set_child,UDPCマフラーカバー脱着・インナーステー脱着ボルト折れ込み取り換え修理,UDPCマフラーカバー脱着 他（2点）,,true
4267,23112414-1,1,1,左サイドガードステー２本折損修正リブ溶接,修正・溶接,サイドガード・ステー,15000,1,15000,false,0.90,自動変換,,,,individual,左サイドガードステー２本折損修正リブ溶接,,,true
4268,23112415-1,1,1,左右煽りドア開閉補助装置2個取り換え加工,加工,ドア,15000,1,15000,false,0.90,自動変換,,,,individual,左右煽りドア開閉補助装置2個取り換え加工,,,true
4269,23112416-1,1,0,リヤ反射板取替加工 他（2点）,,,6500,1,6500,false,0.90,自動変換,,,,set_parent,リヤ反射板取替加工・コーキング処理,リヤ反射板取替加工 他（2点）,,true
4270,23112416-1,1,1,リヤ反射板取替加工,加工・取替,,,1,,false,0.90,自動変換,,,,set_child,リヤ反射板取替加工・コーキング処理,リヤ反射板取替加工 他（2点）,,true
4271,23112416-1,1,2,コーキング処理,,,,1,,false,0.90,自動変換,,,,set_child,リヤ反射板取替加工・コーキング処理,リヤ反射板取替加工 他（2点）,,true
4272,23112417-1,1,1,反射板取替加工,加工・取替,,5000,1,5000,false,0.90,自動変換,,,,individual,反射板取替加工,,,true
4273,23112418-1,1,0,ウィング左前リーンホースメント取替加工修理 他（2点）,修理,,38000,1,38000,false,0.90,自動変換,,,,set_parent,ウィング左前リーンホースメント取替加工・暴風版応急修理,ウィング左前リーンホースメント取替加工修理 他（2点）,,true
4274,23112418-1,1,1,ウィング左前リーンホースメント取替加工,加工・取替,ホース,,1,,false,0.90,自動変換,,,,set_child,ウィング左前リーンホースメント取替加工・暴風版応急修理,ウィング左前リーンホースメント取替加工修理 他（2点）,,true
4275,23112418-1,1,2,暴風版応急修理,修理,,,1,,false,0.90,自動変換,,,,set_child,ウィング左前リーンホースメント取替加工・暴風版応急修理,ウィング左前リーンホースメント取替加工修理 他（2点）,,true
4276,23112418-1,2,1,中央蝶番折損部修正補強取付加工,修正・加工・取付,,14000,1,14000,false,0.90,自動変換,,,,individual,中央蝶番折損部修正補強取付加工,,,true
4277,23112419-1,1,1,型違い持ち込み反射板穴掘り取付加工,加工・取付,,7000,1,7000,false,0.90,自動変換,,,,individual,型違い持ち込み反射板穴掘り取付加工,,,true
4278,23112420-1,1,0,右アウトリガー脱着塗装 他（4点）,塗装,,24000,1,24000,false,0.90,自動変換,,,,set_parent,右アウトリガー脱着・ブラケット曲がり直し・ボルト取付・塗装,右アウトリガー脱着塗装 他（4点）,,true
4279,23112420-1,1,1,右アウトリガー脱着,脱着,,,1,,false,0.90,自動変換,,,,set_child,右アウトリガー脱着・ブラケット曲がり直し・ボルト取付・塗装,右アウトリガー脱着塗装 他（4点）,,true
